,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text,lang
1946,Place-d'Armes,ChZDSUhNMG9nS0VJQ0FnSUN3cnJpeUlBEAE,Dien Long Luong,https://www.google.com/maps/contrib/107989468895904657482/reviews?hl=en-US,3 years ago,2021-06-30 10:48:21.106636,3.0,217,"(Translated by Google) Can't change direction if you're wrong. Must ask the employee

(Original)
Ne peut pas changer de direction si on se trompe.  Faut demander à l'employé",fr
1947,Place-d'Armes,ChdDSUhNMG9nS0VJQ0FnSUNnbWRuOWx3RRAB,Jonathan De Almeida,https://www.google.com/maps/contrib/117498588034726989464/reviews?hl=en-US,3 years ago,2021-06-30 10:48:21.107449,5.0,671,"(Translated by Google) Central city square with Notre Dame Cathedral in the background. Epicenter of the city.

(Original)
Plaza central de la ciudad con la Catedral de Notre Dame al fondo. Epicentro de la ciudad.",es
1948,Place-d'Armes,ChdDSUhNMG9nS0VJQ0FnSUN3d3BMYTJnRRAB,O. J.,https://www.google.com/maps/contrib/109658636070851214407/reviews?hl=en-US,4 years ago,2021-06-30 10:48:21.108236,4.0,163,"(Translated by Google) Metro on time, not complicated for tourists ...

(Original)
Métro à l'heure, not complicated for tourists...",fr
1949,Place-d'Armes,ChZDSUhNMG9nS0VJQ0FnSUNJX0phWUx3EAE,MARC-ANDRE Desrosiers,https://www.google.com/maps/contrib/109147637768937613709/reviews?hl=en-US,2 years ago,2021-06-30 10:48:21.109021,1.0,174,"(Translated by Google) Insecure !!!

(Original)
Peu sécuritaire!!!",fr
1950,Place-d'Armes,ChZDSUhNMG9nS0VJQ0FnSURZNnY2U1RBEAE,Jean-Marc Allard,https://www.google.com/maps/contrib/114017808319849109206/reviews?hl=en-US,2 years ago,2021-06-30 10:48:21.109807,3.0,98,"(Translated by Google) Great

(Original)
Super",en
1951,Place-d'Armes,ChZDSUhNMG9nS0VJQ0FnSUNvMk5UU0N3EAE,Jong doo Choi,https://www.google.com/maps/contrib/114860267039631454906/reviews?hl=en-US,2 years ago,2021-06-30 10:48:21.110590,5.0,826,"(Translated by Google) Subway station and shopping mall

(Original)
지하철역 및 쇼핑몰",ko
1952,Place-d'Armes,ChZDSUhNMG9nS0VJQ0FnSURBajVhVU9nEAE,Matt Latt,https://www.google.com/maps/contrib/112156566890258730358/reviews?hl=en-US,4 years ago,2021-06-30 10:48:21.111375,4.0,311,"(Translated by Google) A metro station like any other

(Original)
Une station de métro comme une autre",fr
1953,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSURVc2FfU0dnEAE,Yoann Lussier,https://www.google.com/maps/contrib/108366424979984064344/reviews?hl=en-US,a year ago,2021-06-30 11:05:06.944470,3.0,3,"(Translated by Google) Getting to Laval is now easier thanks to this station. De La Concorde has several nagasins in its surroundings but to go further on the northern crown, it is better to stop at Montmorency.

(Original)
Se rendre à Laval est maintenant plus simple entre autre grâce à cette station. De La Concorde a plusieurs nagasins dans ses alentours mais pour se rendre plus loin sur la couronne nord, il vaut mieux arrêter à Montmorency.",fr
1954,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSURneTRIUFFnEAE,manius1956,https://www.google.com/maps/contrib/103860009417160170806/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.945264,4.0,219,"(Translated by Google) Nice well decorated metro station. However, there is no convenience store here, only a few machines. I sincerely believe that if there was one, it would work very well because there is the train station, the metro and several buses that arrive here. It's my opinion !

(Original)
Belle station de métro bien décorée  . Par contre il n'y a pas de dépanneur ici, seulement quelque machine. Je crois sincèrement que si il y en avait un , il fonctionnerait très bien car il y a la gare de train , le métro et plusieurs autobus qui arrive ici. C'est mon opinion !",fr
1955,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSUNBX0tPZmNnEAE,Anouk C,https://www.google.com/maps/contrib/106474666963779306510/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.946309,2.0,148,"(Translated by Google) There are not enough turnstiles at this station! Result: several minutes to access it during peak hours. Sad when you know that this station was built barely 10 years ago, with the aim that several people would use it thanks to the train nearby ...

(Original)
Il n'y a pas suffisamment de tourniquets à cette station! Résultat: plusieurs minutes pour y accéder aux heures de pointe. Navrant quand on sait que cette station a été construite il y a à peine 10 ans, dans le but que plusieurs personnes l'utiliseraient grâce au train à côté...",fr
1956,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSURBcWFfcmpRRRAB,Cedric Deukam,https://www.google.com/maps/contrib/108746241444237934303/reviews?hl=en-US,2 years ago,2021-06-30 11:05:06.947426,5.0,100,"(Translated by Google) Metro station located near the Concorde train station. It is served by several bus lines connecting the peripherals of laval. There are functional elevators, functional escalators. There is a staff there.

(Original)
Station de métro situé à proximité de la gare de train de la concorde. Elle est desservie par plusieurs lignes de bus reliant les périphériques de laval. On y trouve des ascenseurs fonctionneles, des escaliers roulants fonctionnels. On y trouve un personnel sur place.",fr
1957,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSUNncjl6SG9RRRAB,Bernard Glazer,https://www.google.com/maps/contrib/100055714025789668412/reviews?hl=en-US,4 years ago,2021-06-30 11:05:06.948356,1.0,6,"(Translated by Google) The perfect example of how not to make a metro station. No chair ... no warm waiting area in winter, no toilet, no convenience store, no shelters in front of the dock. sometimes you have to wait 1 hour for the next train. We find a tree to pee. 😆 It is an intermodal station which should have all the amenities. Also only 4 turnstiles for thousands of users. It's blocked every time we get off the train. Engineers should take guided tours to learn from this example and never repeat it. It is better to take your car to go to work than to gather at the La Concorde station.

(Original)
Le parfait exemple de comment ne pas faire une station de métro.  Pas de chaise...pas d'aire d'attente au chaud en hiver , pas de toilettes, pas de dépanneur, pas d'abris devant le quai. il faut parfois attendre 1 heure pour le prochain train. On se trouve un arbre pour faire pipi. 😆 C'est une station intermodale qui devrait avoir toutes les commodités. Aussi seulement 4 tourniquets pour des milliers d'usagers. C'est bloqué à chaque fois qu'on débarque du train. Les ingénieurs devrait faire des visites guidées pour s'inspirer de cette exemple pour ne jamais le répéter.  Mieux vaut prendre son auto pour allez travailler que de se ramsasser à la station de La Concorde.",fr
1958,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSURBam9xR3V3RRAB,Tamara MB,https://www.google.com/maps/contrib/117851455523995009698/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.949578,3.0,180,"(Translated by Google) the smallest of the 3 metro stations in Laval, no toilets or convenience store .. to improve.

(Original)
le pus petit des 3 métros de laval , pas de toilettes ni dépanneur.. à améliorer.",fr
1959,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSURBdmFQZHpBRRAB,Daniel Cote,https://www.google.com/maps/contrib/114518082350842569625/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.950371,3.0,255,"(Translated by Google) Practically inaccessible parking during rush hour. Do not go there because you are going to stay caught and the indoor parking area is subject to charges ... it is sometimes a mousetrap during major events in Montreal. Arrived by bus instead or parked at CEGEP Montmorency instead.

(Original)
Stationnement pratiquement innacessible au heure de pointe. N y aller pas car vous aller rester prit et le stationnement intérieur payant... cest parfois une souricière lors de gros évènement à Montréal. Arrivé en autobus à la place ou stationnée vous au CEGEP Montmorency à la place.",fr
1960,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSURRMXZiVFV3EAE,Chamseddine Hammouda (CHM),https://www.google.com/maps/contrib/107877113959599504486/reviews?hl=en-US,4 years ago,2021-06-30 11:05:06.951160,4.0,176,"(Translated by Google) Beautiful resort. The architecture is really interesting.

(Original)
Belle station. L'architecture est vraiment intéressante.",fr
1961,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSURReHJPUXV3RRAB,Pierre Noisette,https://www.google.com/maps/contrib/106178829317237453662/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.951950,4.0,41,"(Translated by Google) Convenient station, but parking too small

(Original)
Station bien pratique, mais stationnement trop petit",fr
1962,De La Concorde,ChdDSUhNMG9nS0VJQ0FnSUN3OE5tVDdRRRAB,Russell Holden,https://www.google.com/maps/contrib/103168229688864876936/reviews?hl=en-US,3 years ago,2021-06-30 11:05:06.952742,5.0,2,"(Translated by Google) Choo choo.

(Original)
Choo choo.",en
1963,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSUNBdjV6NkpBEAE,youssef jambari,https://www.google.com/maps/contrib/101310910280422181968/reviews?hl=en-US,4 years ago,2021-06-30 11:05:06.953531,4.0,291,"(Translated by Google) Beautiful metro station

(Original)
Belle station de  métro",fr
1964,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSURnbjU2LWJREAE,Deziel Francis,https://www.google.com/maps/contrib/117174059803721159992/reviews?hl=en-US,4 years ago,2021-06-30 11:05:06.954315,2.0,12,"(Translated by Google) Too many people during rush hour

(Original)
Trop de monde sur les heures de pointes",fr
1965,De La Concorde,ChZDSUhNMG9nS0VJQ0FnSUN3cTQyOU5REAE,Valérie Poisson,https://www.google.com/maps/contrib/105786365351412218690/reviews?hl=en-US,4 years ago,2021-06-30 11:05:06.955326,4.0,217,"(Translated by Google) Difficult to spot winter !!

(Original)
Difficile à repérer l'hiver!!",fr
1966,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURLai1YdEx3EAE,Leena in the middle,https://www.google.com/maps/contrib/116989818283809350929/reviews?hl=en-US,a month ago,2021-06-30 11:10:15.701941,2.0,17,"(Translated by Google) Having a cleaning company that does big surfaces ONLY, a small 3 cabin toilet, being the only one available, doesn't take 30 minutes to do. I did it 3 times in 30 minutes, and not even! There were several people waiting, and unfortunately it was the women's toilet. (Some problems that men do not have and which are urgent, babies to change etc.) Review your employees who do not give themselves too much to work or put a woman to do that of the women and keep it open, like your male employee doesn't seem like a lot of work and has to close the toilet when he's there.

(Original)
Ayant une compagnie de nettoyage qui fait de grosses surfaces SEULE, une petite toilette de 3 cabines, étant la seule disponible, ne prends pas 30 minutes à faire. J'en fait une 3 fois ça en 30 minutes, et même pas! Il y avait plusieurs personnes qui attendaient, et malheureusement, c'était la toilette des femmes. (Certains problèmes que les hommes n'ont pas et qui sont urgents, bébés à changer etc.) Revoir vos employés qui ne se donnent pas trop au travail ou mettez une femme pour faire celle des femmes et la garder ouverte, comme vôtre employé homme ne semble pas très travaillant et doit fermer les toilettes quand il y est.",fr
1967,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURDamFqYzlRRRAB,Doum Bergeron,https://www.google.com/maps/contrib/117654724133547632580/reviews?hl=en-US,8 months ago,2021-06-30 11:10:15.702731,5.0,1,"(Translated by Google) WoOW! This station has been completely transformed since the addition of the building of the University of Sherbrooke! Before, there was no interior jetty, no business like this hairdresser, there weren't these nice parking lots nearby, an urban development along the jetty for cars and taxis. And above all, there is a bathroom and restaurants in the UdeS building!

(Original)
WoOW! Cette station a été complètement transformé depuis l'ajout du bâtiment de l'université de Sherbrooke! Avant, il n'y avait pas de débarcadère intérieure, de commerce comme ce coiffeur, il n'y avait pas ces beaux stationnement à proximité, un aménagement urbain le long de la débarcadère pour les voitures et taxis. Et surtout, il y a une salle de bain et des restaurants dans le bâtiment de l'UdeS!",fr
1968,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNxLWVPb1Z3EAE,rodolphe Guerin (A gros bouillons),https://www.google.com/maps/contrib/102829213712412354795/reviews?hl=en-US,2 weeks ago,2021-06-30 11:10:15.703514,4.0,59,"(Translated by Google) It is a station that to say more it is clean there are a few stalls to eat :)

(Original)
C'est une gare que dire de plus c'est propre il y a quelques échoppes pour se sustenter :)",fr
1969,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURRdjhfWmtRRRAB,José Riga,https://www.google.com/maps/contrib/103228204953991029653/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.704384,1.0,88,"(Translated by Google) A metro terminus therefore access is dismal (does not apply to the bus terminus) or even abandoned, most stores closed. At the quay level, few counters open with employees who do their best to answer you anyway. People with reduced mobility abstain!

(Original)
Un terminus de métro donc l'accès est lugubre (ne s'adresse pas au terminus d'autobus) voire à l'abandon, la plupart des magasins fermés. Au niveau du quai, peu de guichets ouverts avec des employés qui font leur possible pour vous répondre malgré tout. Personnes à mobilité réduites s'abstenir!",fr
1970,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUN5eUkyN29RRRAB,Laurence Morel,https://www.google.com/maps/contrib/101170312822447376445/reviews?hl=en-US,5 months ago,2021-06-30 11:10:15.705336,3.0,79,"(Translated by Google) The landing stage is very far from the metro. Need to pay a ticket to return to Montreal if you have a Montreal pass.

(Original)
Le débarcadère est très éloigné du métro.  Nécessité de payer un billet pour rentrer à Montréal si vous avez un pass Montréal.",fr
1971,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUQ4el9qdWR3EAE,Radical5TV,https://www.google.com/maps/contrib/107748752538889711655/reviews?hl=en-US,10 months ago,2021-06-30 11:10:15.706176,2.0,10,"(Translated by Google) STM attendant, always adequate!

Lack of security IN the Metro and the Metro entrance!
Security constantly returns the ball to whom the responsibility (jurisdiction) when one wants to report an event. It all depends on whether it takes place in the Terminus, the Metro entrance or on the platform in the Metro station! Nothing to help the citizen!

(Original)
Préposé STM, toujours adéquat !

Manque de sécurité DANS le Métro et l'édicule du Métro !
La sécurité se renvoie la balle constamment à qui la responsabilité (juridiction) quand on veut rapporter un événement. Tout dépend s'il a lieu dans le Terminus, l'édicule du Métro ou sur la plateforme dans la station de Métro ! Rien pour aider le citoyen !",fr
1972,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNLd183VVNBEAE,einsteinsnoopy,https://www.google.com/maps/contrib/114878846577278173613/reviews?hl=en-US,2 months ago,2021-06-30 11:10:15.706967,4.0,109,"(Translated by Google) Beautiful place and very clean

(Original)
Magnifique endroit et très propre",fr
1973,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURDOG96c21BRRAB,France Bonsecours,https://www.google.com/maps/contrib/107715743631248499418/reviews?hl=en-US,9 months ago,2021-06-30 11:10:15.707751,1.0,112,"(Translated by Google) Still the mess in there! No way to park! Me and my boyfriend Nancé we took the yellow train to go to the casino !!! Could never !!! No way to talk to parsonne to find out how to pay, no way to find a card (which way to go!) We gathered at cote-des-neiges, and we came back by TAXI. Really too complicated this case.

France Bonsecours.

(Original)
Toujours le bordel là dedans! Pas moyen de se stationner! Moi et ma chum Nancé on a prit le train jaune pour aller au casino!!! PU jamais!!! Pas moyen de parler à parsonne pour savoir comment payer, pas moyen de trouver une carte ( de quel bord faut aller!) ON s'est ramamssé à cote-des-neiges, et on est revenus en TAXI. Vraiment trop compliqué cette affaire la.

France Bonsecours.",fr
1974,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNnOEt5YU1BEAE,David Miljour,https://www.google.com/maps/contrib/112648101419331559614/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.708533,4.0,317,"(Translated by Google) Last stop of the yellow line with the main RTL bus lines. In the terminus, a host of shops are located there (food, convenience stores, coffee, etc.). Courses from three universities are given, including the campus of the University of Sherbrooke. Outside Place Charles-LeMoyne is a space designed for walking and relaxing. You can find a very nice anamorphosis by Stéphanie Bérubé from Dose Culture, several benches. In summer there is a stage offering dance and shows. In winter you can skate there.

(Original)
Dernier arrêt de la ligne jaune avec les principales lignes de bus du RTL. Dans le terminus, une foule de commerces s'y trouvent (nourriture, dépanneurs, café, etc). Des cours de trois Universités se donnent dont le campus de l'université de Sherbrooke. À l'extérieur la Place Charles-LeMoyne est un espace aménagé pour marcher et relaxer. On peut y trouver une très belle anamorphose de Stéphanie Bérubé de Dose Culture, plusieurs bancs. L'été il y a une scène proposant de la danse et des spectacles. L'hiver on peut y patiner.",fr
1975,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNNbzdQZmxBRRAB,Franky Jones,https://www.google.com/maps/contrib/114461612031488443896/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.709344,3.0,204,"(Translated by Google) All a Metro station! This is the only station in QUEBEC not to be located on an island. Just for that we give it 3 stars. But otherwise, it is the 4th most ugly network station. It makes him lose a lot of points in the standings.

(Original)
Toute qu'une station de Métro! C'est la seule station AU QUÉBEC à ne pas être située sur une île. Juste pour ça on lui donne 3 étoiles. Mais sinon, c'est la 4e plus laide station du réseau. Ça lui fait perdre beaucoup de points au classement.",fr
1976,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURVeGFUOVRREAE,Per Sonne,https://www.google.com/maps/contrib/100509839325651240215/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.710131,1.0,9,"(Translated by Google) Bus driver really badly raise, I waited by son to get on the bus. The driver closes the door in my face. Give me no head and leave. The bus was almost empty. It would be necessary to check how your employ his train. Because if that's how you teach them their jobs and well bravo my champions!

(Original)
Chauffeur de bus vraiment mal élever, j’attendais en fils pour rentrer dans le bus. Le chauffeur me ferme la porte au nez. Me fais non de la tête et part. Le bus étais quasiment vide. Il faudrais vérifier comment vos employer son former. Car si c’est comme ça que vous leurs enseigner leurs métiers et bah bravo mes champions!",fr
1977,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNjMl9QY3JnRRAB,Marilyn Ruel,https://www.google.com/maps/contrib/101204602868574080169/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.710912,2.0,24,"(Translated by Google) BUILDING Pageau to avoid .. they never do repair if it does what it is just to stick new on moldy !!! ZERO PROFESSIONAL Administration !!

(Original)
IMEUBLE Pageau a éviter.. ils ne font jamais de réparation si il font dequoi c’est juste plaquer du neuf sur du moisie!!! Administration ZÉRO PROFESSIONNEL!!",fr
1978,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURndnJlbnhBRRAB,Thomas,https://www.google.com/maps/contrib/101936450171316322290/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.711696,4.0,87,"(Translated by Google) Parking for the car nearby. It then becomes super practical to reach Montreal downtown as well as the various districts where the 2 fresh markets of the city via the metro and / or the bus.
No hassle the line will take you directly to the city center at the hotspot of the orange and green line.
To you Montreal as a whole.

(Original)
Parking pour la voiture à proximité. Il devient alors super pratique de rejoindre Montréal le centre ville ainsi que les différents quartiers où les 2 marchés de frais de la ville via le métro et/ou le bus.
Pas de tracas la ligne vous amène directement au centre ville au point névralgique de la ligne orange et verte.
A vous Montreal dans son ensemble.",fr
1979,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURrMGFid19BRRAB,Guillaume Pinglot,https://www.google.com/maps/contrib/115072805004198770234/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.712479,5.0,234,"(Translated by Google) The bus terminus is very big, almost too much (!) There are several services available: catering, groceries, kiosks, etc. There is also the Longueuil campus of the Université de Sherbrooke adjacent to the terminus and, of course, the Longueuil metro station that leads to Montreal.

(Original)
Le terminus d'autobus est très grand, presque trop(!) Il y a plusieurs services disponibles : restauration, épicerie, kiosques, etc. Il y a également le campus de Longueuil de l'Université de Sherbrooke adjacent au terminus et, bien sûr, la station de métro de Longueuil qui mène vers Montréal.",fr
1980,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSUNVbll1eDlBRRAB,E. M.,https://www.google.com/maps/contrib/112248783160657954939/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.713261,4.0,318,"(Translated by Google) A modern and unpretentious bus driver terminus for which no novel is needed to describe it.

A few ± 10 minutes from the departure or arrival of the bus terminus Berri UQAM Montreal, you will go through this Terminus Longueuil if you return from Quebec City or if you come back.

(Original)
Un terminus voyageur d'autocars moderne et sans prétention pour lequel aucun roman n'est nécessaire afin de le décrire.

À quelques ± 10 minutes du départ ou de l'arrivée du terminus voyageur d'autobus Berri UQAM de Montréal, vous passerez par ce Terminus Longueuil si vous revenez de la ville de Québec ou si vous en revenez.",fr
1981,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUN3X3NYbVZBEAE,Robin Le Massart,https://www.google.com/maps/contrib/101626121584725015367/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.714044,1.0,1,"(Translated by Google) During the day, everything is fine. But past midnight? No counter is open, no trade. The terminals do not work. NO MACHINE ON SITE FOR COINING (aberrant in a bus terminal). We end up having to pay $ 20 instead of $ 9 on a bus that requires exact change (same thing for another user on the same bus). Is it so difficult to install a currency exchange machine? The security guard tells us, ""It never existed here."" If we insist he ends up revealing to us the trick of the Coke vending machines: insert a ticket and cancel the transaction, you will receive change. Fine, but it only works for $ 5 and $ 10 bills. # anger # sadness # revolt #solitude

(Original)
Le jour, ça va. Mais passé minuit? Aucun guichet n'est ouvert, aucun commerce. Les terminaux ne fonctionnent pas. AUCUNE MACHINE SUR PLACE POUR FAIRE DE LA MONNAIE (aberrant dans un terminus d'autobus). On finit par devoir payer 20$ au lieu de 9$ dans un bus qui exige la monnaie exacte (même chose pour un autre usager dans le même bus). Est-ce si difficile d'installer une machine à change? Le gardien de sécurité nous dit: «Ça n'a jamais existé ici.» Si on insiste il finit par nous révéler le truc des distributrice de Coke: insérez un billet et annulez la transaction, vous allez recevoir de la monnaie. Bien, mais ça ne marche que pour les billets de 5 et de 10$. #colère #tristesse #révolte #solitude",fr
1982,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUN3OUtpS1p3EAE,Jonathan Paquette,https://www.google.com/maps/contrib/102964264087427933745/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.714830,5.0,252,"(Translated by Google) Best bus station on the south shore. Direct access to several shops and services. Frequent passages and good display of timetables. Cleaner and safer than Panama.

(Original)
Meilleur station de bus sur la rive sud. Accès direct à plusieurs commerces et services. Passages fréquents et bon affichage des horaires. Plus propre et sécuritaire que Panama.",fr
1983,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURBak5HNEVBEAE,Dave Champagne,https://www.google.com/maps/contrib/118336787830088956362/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.715615,5.0,86,"(Translated by Google) Terminus strategically located. Many Longueuil Transmission Network bus routes to the Longueuil urban areas as well as some private transportation companies to more remote cities such as Sainte-Julie, Sorel and even Quebec City !!

(Original)
Terminus situé stratégiquement. Beaucoup de lignes d'autobus du Réseau de Transport de Longueuil en direction des agglomérations de Longueuil ainsi que certaines sociétés de transport privées en direction de villes plus éloignées telles que Sainte-Julie, Sorel et même Québec !!",fr
1984,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURBOWVtNWh3RRAB,Nicolas Vilmin,https://www.google.com/maps/contrib/111162572065857690376/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.716401,1.0,15,"(Translated by Google) Do not rely on the doors displayed on the screens (e.g. B14) - Only B counts, so find corridor B (from this example).
Super poorly indicated to find your bus when you do not know this detail ...

(Original)
Ne vous fiez pas aux portes affichées sur les écrans (e.g. B14)- Seulement le B compte, donc trouvez le corridor B (d'après cet exemple).
Super mal indiqué pour trouver son bus lorsque l'on ne sait Pas ce détail...",fr
1985,Longueuil–Université-de-Sherbrooke,ChdDSUhNMG9nS0VJQ0FnSURvMzdPbGpBRRAB,Jérôme Carrier,https://www.google.com/maps/contrib/107911888674022201595/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.717181,5.0,436,"(Translated by Google) Very large Bus / Metro terminus.

Several services are available, groceries, newsstands / magazines, fast food, tip pizza, coffee, tea, SAQ, pharmacy, internet, access to the University of Sherbrooke (Pavillon Longueuil). Located near a shopping center and at the metro Longueuil on the yellow line. Some hotels nearby.

It is very convenient and infinitely better than the Berri-Uqam station (safer and better maintained).

Also, it is a terminus for intercity buses (the service is generally reliable and safe (a little expensive though)

If your destination is Montreal, I suggest you stay close to this terminus, because it is so much easier to get to Montreal by subway or take the intercity bus via this station.
It's a pragmatic and versatile choice ... with lots of windows.
Good point of refreshments / service.
It's a bit of the '' downtown '' of Longueuil

(Original)
Très vaste terminus d'Autobus/métro.

Plusieurs services sont disponibles, épicerie, kiosques à journaux/magazines, fast-food, pointe de pizza, cafés, thé, SAQ, pharmacie, internet, accès à l'Université de Sherbrooke (Pavillon Longueuil) . Situé tout près d'un centre d'achat et à même la bouche de métro Longueuil sur la ligne Jaune. Quelques hôtels à proximités.

Il est très pratique et infiniment mieux que la gare de Berri-Uqam (plus sécuritaire et mieux entretenus ).

Également, c'Est un terminus pour les autobus interurbains (le service est généralement fiable et sécuritaire (un peu cher cependant)

Si votre destination touristique est Montréal, je vous suggère de vous loger près de ce terminus, car c'Est tellement plus facile de se rendre à Montréal en métro ou encore de prendre l'Autobus interurbain via cette station.
C'est un choix pragmatique et polyvalent... avec beaucoup de fenêtres.
Bon point de ravitaillements/service.
C'Est un peu le ''centre-ville'' de Longueuil",fr
1986,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSURRbTRLWk9nEAE,Félix Hurteau,https://www.google.com/maps/contrib/110321321371865428109/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.717967,3.0,43,"(Translated by Google) Ugly station, poorly thought out, and you have to pay another time to return to Montreal even with the STM pass. Well located on the other hand.

(Original)
Station laide, mal pensé, et il faut payer une autre fois pour retourner à Montréal même avec la passe STM. Bien situé par contre.",fr
1987,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUN3aE51cFd3EAE,Guy Paquette,https://www.google.com/maps/contrib/117948568438007453619/reviews?hl=en-US,3 years ago,2021-06-30 11:10:15.718753,2.0,291,"(Translated by Google) Lots of new catering services. The ""metro"" space would need a serious renovation: it is dark, worn, poorly laid out. There is no escalator or elevator, therefore inaccessible for the disabled, strollers and the elderly.

(Original)
Beaucoup de nouveaux services de restauration. L'espace ""métro"" aurait besoin d'une sérieuse rénovation: c'est sombre, usé, mal aménagé. Il n'y a ni escalier roulant ni ascenseur, donc inaccessible pour les handicapés, poussettes et personnes âgées.",fr
1988,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNBdWRHYlFREAE,Kim Chalifour,https://www.google.com/maps/contrib/117574645459284636418/reviews?hl=en-US,4 years ago,2021-06-30 11:10:15.719544,4.0,167,"(Translated by Google) Nice metro station. Several restaurants as well as accessory kiosks. Close to the Jacques Cartier bridge, Taschereau boulevard as well as highway 132. Very nice bike path also 😀

(Original)
Belle station de métro. Plusieurs restaurants ainsi que des kiosques d'accessoires. A proximité du pont Jacques cartier, du boulevard taschereau ainsi que l'autoroute 132. Très belle piste cyclable également 😀",fr
1989,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNJeXNUb1pnEAE,Marie-Élaine Barbeau,https://www.google.com/maps/contrib/110788426882189578659/reviews?hl=en-US,2 years ago,2021-06-30 11:10:15.720327,5.0,120,"(Translated by Google) Small, practical station with plenty of ticket machines. Connection with the South Shore buses.

(Original)
Petite station pratique, avec plein de distributrices de billets. Connection avec les bus de la Rive-Sud.",fr
1990,Longueuil–Université-de-Sherbrooke,ChZDSUhNMG9nS0VJQ0FnSUNzaUlDQ2RnEAE,Ricky Ng-Adam,https://www.google.com/maps/contrib/112734382006949623750/reviews?hl=en-US,a year ago,2021-06-30 11:10:15.721109,1.0,124,"(Translated by Google) It's 2020 and you still have to pay extra to take the Longueuil metro.

(Original)
C'est 2020 et il faut encore payer extra pour prendre le métro de Longueuil.",fr
